"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Landings

timestep,fleet,group,value
278,2,9,0
278,2,10,0
278,2,11,0
278,3,1,0
278,3,2,0
278,3,3,0
278,3,4,0
278,3,5,0.36323613
278,3,6,0.95512235
278,3,7,0
278,3,8,0
278,3,9,0
278,3,10,0
278,3,11,0
278,4,1,0
278,4,2,0
278,4,3,0
278,4,4,0
278,4,5,0
278,4,6,0.15918705
278,4,7,0
278,4,8,0
278,4,9,0
278,4,10,0
278,4,11,0
278,5,1,0
278,5,2,0
278,5,3,0
278,5,4,0
278,5,5,0
278,5,6,0
278,5,7,0.27786967
278,5,8,0
278,5,9,0
278,5,10,0
278,5,11,0
279,1,1,0
279,1,2,0
279,1,3,0
279,1,4,0
279,1,5,0
279,1,6,0
279,1,7,0
279,1,8,0
279,1,9,0
279,1,10,0
279,1,11,0
279,2,1,0
279,2,2,0
279,2,3,0.81728023
279,2,4,0.46495947
279,2,5,0
279,2,6,0
279,2,7,0
279,2,8,0
279,2,9,0
279,2,10,0
279,2,11,0
279,3,1,0
279,3,2,0
279,3,3,0
279,3,4,0
279,3,5,0.35938582
279,3,6,0.9410675
279,3,7,0
279,3,8,0
279,3,9,0
279,3,10,0
279,3,11,0
279,4,1,0
279,4,2,0
279,4,3,0
279,4,4,0
279,4,5,0
279,4,6,0.15684457
279,4,7,0
279,4,8,0
279,4,9,0
279,4,10,0
279,4,11,0
279,5,1,0
279,5,2,0
279,5,3,0
279,5,4,0
279,5,5,0
279,5,6,0
279,5,7,0.2728471
279,5,8,0
279,5,9,0
279,5,10,0
279,5,11,0
280,1,1,0
280,1,2,0
280,1,3,0
280,1,4,0
280,1,5,0
280,1,6,0
280,1,7,0
280,1,8,0
280,1,9,0
280,1,10,0
280,1,11,0
280,2,1,0
280,2,2,0
280,2,3,0.808447
280,2,4,0.4618471
280,2,5,0
280,2,6,0
280,2,7,0
280,2,8,0
280,2,9,0
280,2,10,0
280,2,11,0
280,3,1,0
280,3,2,0
280,3,3,0
280,3,4,0
280,3,5,0.35541776
280,3,6,0.9270338
280,3,7,0
280,3,8,0
280,3,9,0
280,3,10,0
280,3,11,0
280,4,1,0
280,4,2,0
280,4,3,0
280,4,4,0
280,4,5,0
280,4,6,0.15450563
280,4,7,0
280,4,8,0
280,4,9,0
280,4,10,0
280,4,11,0
280,5,1,0
280,5,2,0
280,5,3,0
280,5,4,0
280,5,5,0
280,5,6,0
280,5,7,0.267506
280,5,8,0
280,5,9,0
280,5,10,0
280,5,11,0
281,1,1,0
281,1,2,0
281,1,3,0
281,1,4,0
281,1,5,0
281,1,6,0
281,1,7,0
281,1,8,0
281,1,9,0
281,1,10,0
281,1,11,0
281,2,1,0
281,2,2,0
281,2,3,0.7997023
281,2,4,0.4586189
281,2,5,0
281,2,6,0
281,2,7,0
281,2,8,0
281,2,9,0
281,2,10,0
281,2,11,0
281,3,1,0
281,3,2,0
281,3,3,0
281,3,4,0
281,3,5,0.35134342
281,3,6,0.91311103
281,3,7,0
281,3,8,0
281,3,9,0
281,3,10,0
281,3,11,0
281,4,1,0
281,4,2,0
281,4,3,0
281,4,4,0
281,4,5,0
281,4,6,0.15218516
281,4,7,0
281,4,8,0
281,4,9,0
281,4,10,0
281,4,11,0
281,5,1,0
281,5,2,0
281,5,3,0
281,5,4,0
281,5,5,0
281,5,6,0
281,5,7,0.2618668
281,5,8,0
281,5,9,0
281,5,10,0
281,5,11,0
282,1,1,0
282,1,2,0
282,1,3,0
282,1,4,0
282,1,5,0
282,1,6,0
282,1,7,0
282,1,8,0
282,1,9,0
282,1,10,0
282,1,11,0
282,2,1,0
282,2,2,0
282,2,3,0.79103684
282,2,4,0.4552776
282,2,5,0
282,2,6,0
282,2,7,0
282,2,8,0
282,2,9,0
282,2,10,0
282,2,11,0
282,3,1,0
282,3,2,0
282,3,3,0
282,3,4,0
282,3,5,0.3471708
282,3,6,0.89938855
282,3,7,0
282,3,8,0
282,3,9,0
282,3,10,0
282,3,11,0
282,4,1,0
282,4,2,0
282,4,3,0
282,4,4,0
282,4,5,0
282,4,6,0.14989808
282,4,7,0
282,4,8,0
282,4,9,0
282,4,10,0
282,4,11,0
282,5,1,0
282,5,2,0
282,5,3,0
282,5,4,0
282,5,5,0
282,5,6,0
282,5,7,0.2559531
282,5,8,0
282,5,9,0
282,5,10,0
282,5,11,0
283,1,1,0
283,1,2,0
283,1,3,0
283,1,4,0
283,1,5,0
283,1,6,0
283,1,7,0
283,1,8,0
283,1,9,0
283,1,10,0
283,1,11,0
283,2,1,0
283,2,2,0
283,2,3,0.7824451
283,2,4,0.45182464
283,2,5,0
283,2,6,0
283,2,7,0
283,2,8,0
283,2,9,0
283,2,10,0
283,2,11,0
283,3,1,0
283,3,2,0
283,3,3,0
283,3,4,0
283,3,5,0.3429088
283,3,6,0.8859581
283,3,7,0
283,3,8,0
283,3,9,0
283,3,10,0
283,3,11,0
283,4,1,0
283,4,2,0
283,4,3,0
283,4,4,0
283,4,5,0
283,4,6,0.14765967
283,4,7,0
283,4,8,0
283,4,9,0
283,4,10,0
283,4,11,0
283,5,1,0
283,5,2,0
283,5,3,0
283,5,4,0
283,5,5,0
283,5,6,0
283,5,7,0.24979202
283,5,8,0
283,5,9,0
283,5,10,0
283,5,11,0
284,1,1,0
284,1,2,0
284,1,3,0
284,1,4,0
284,1,5,0
284,1,6,0
284,1,7,0
284,1,8,0
284,1,9,0
284,1,10,0
284,1,11,0
284,2,1,0
284,2,2,0
284,2,3,0.7739242
284,2,4,0.44826147
284,2,5,0
284,2,6,0
284,2,7,0
284,2,8,0
284,2,9,0
284,2,10,0
284,2,11,0
284,3,1,0
284,3,2,0
284,3,3,0
284,3,4,0
284,3,5,0.33856708
284,3,6,0.8729117
284,3,7,0
284,3,8,0
284,3,9,0
284,3,10,0
284,3,11,0
284,4,1,0
284,4,2,0
284,4,3,0
284,4,4,0
284,4,5,0
284,4,6,0.14548527
284,4,7,0
284,4,8,0
284,4,9,0
284,4,10,0
284,4,11,0
284,5,1,0
284,5,2,0
284,5,3,0
284,5,4,0
284,5,5,0
284,5,6,0
284,5,7,0.24341427
284,5,8,0
284,5,9,0
284,5,10,0
284,5,11,0
285,1,1,0
285,1,2,0
285,1,3,0
285,1,4,0
285,1,5,0
285,1,6,0
285,1,7,0
285,1,8,0
285,1,9,0
285,1,10,0
285,1,11,0
285,2,1,0
285,2,2,0
285,2,3,0.7654738
285,2,4,0.4445903
285,2,5,0
285,2,6,0
285,2,7,0
285,2,8,0
285,2,9,0
285,2,10,0
285,2,11,0
285,3,1,0
285,3,2,0
285,3,3,0
285,3,4,0
285,3,5,0.33415633
285,3,6,0.86033905
285,3,7,0
285,3,8,0
285,3,9,0
285,3,10,0
285,3,11,0
285,4,1,0
285,4,2,0
285,4,3,0
285,4,4,0
285,4,5,0
285,4,6,0.14338984
285,4,7,0
285,4,8,0
285,4,9,0
285,4,10,0
285,4,11,0
285,5,1,0
285,5,2,0
285,5,3,0
285,5,4,0
285,5,5,0
285,5,6,0
285,5,7,0.23685353
285,5,8,0
285,5,9,0
285,5,10,0
285,5,11,0
286,1,1,0
286,1,2,0
286,1,3,0
286,1,4,0
286,1,5,0
286,1,6,0
286,1,7,0
286,1,8,0
286,1,9,0
286,1,10,0
286,1,11,0
286,2,1,0
286,2,2,0
286,2,3,0.7570955
286,2,4,0.44081464
286,2,5,0
286,2,6,0
286,2,7,0
286,2,8,0
286,2,9,0
286,2,10,0
286,2,11,0
286,3,1,0
286,3,2,0
286,3,3,0
286,3,4,0
286,3,5,0.3296885
286,3,6,0.84832436
286,3,7,0
286,3,8,0
286,3,9,0
286,3,10,0
286,3,11,0
286,4,1,0
286,4,2,0
286,4,3,0
286,4,4,0
286,4,5,0
286,4,6,0.14138739
286,4,7,0
286,4,8,0
286,4,9,0
286,4,10,0
286,4,11,0
286,5,1,0
286,5,2,0
286,5,3,0
286,5,4,0
286,5,5,0
286,5,6,0
286,5,7,0.23014589
286,5,8,0
286,5,9,0
286,5,10,0
286,5,11,0
287,1,1,0
287,1,2,0
287,1,3,0
287,1,4,0
287,1,5,0
287,1,6,0
287,1,7,0
287,1,8,0
287,1,9,0
287,1,10,0
287,1,11,0
287,2,1,0
287,2,2,0
287,2,3,0.7487925
287,2,4,0.4369401
287,2,5,0
287,2,6,0
287,2,7,0
287,2,8,0
287,2,9,0
287,2,10,0
287,2,11,0
287,3,1,0
287,3,2,0
287,3,3,0
287,3,4,0
287,3,5,0.32517678
287,3,6,0.8369442
287,3,7,0
287,3,8,0
287,3,9,0
287,3,10,0
287,3,11,0
287,4,1,0
287,4,2,0
287,4,3,0
287,4,4,0
287,4,5,0
287,4,6,0.1394907
287,4,7,0
287,4,8,0
287,4,9,0
287,4,10,0
287,4,11,0
287,5,1,0
287,5,2,0
287,5,3,0
287,5,4,0
287,5,5,0
287,5,6,0
287,5,7,0.223329
287,5,8,0
287,5,9,0
287,5,10,0
287,5,11,0
288,1,1,0
288,1,2,0
288,1,3,0
288,1,4,0
288,1,5,0
288,1,6,0
288,1,7,0
288,1,8,0
288,1,9,0
288,1,10,0
288,1,11,0
288,2,1,0
288,2,2,0
288,2,3,0.74056935
288,2,4,0.43297482
288,2,5,0
288,2,6,0
288,2,7,0
288,2,8,0
288,2,9,0
288,2,10,0
288,2,11,0
288,3,1,0
288,3,2,0
288,3,3,0
288,3,4,0
288,3,5,0.32063612
288,3,6,0.8262662
288,3,7,0
288,3,8,0
288,3,9,0
288,3,10,0
288,3,11,0
288,4,1,0
288,4,2,0
288,4,3,0
288,4,4,0
288,4,5,0
288,4,6,0.13771103
288,4,7,0
288,4,8,0
288,4,9,0
288,4,10,0
288,4,11,0
288,5,1,0
288,5,2,0
288,5,3,0
288,5,4,0
288,5,5,0
288,5,6,0
288,5,7,0.21644121
288,5,8,0
288,5,9,0
288,5,10,0
288,5,11,0
289,1,1,0
289,1,2,0
289,1,3,0
289,1,4,0
289,1,5,0
289,1,6,0
289,1,7,0
289,1,8,0
289,1,9,0
289,1,10,0
289,1,11,0
289,2,1,0
289,2,2,0
289,2,3,0.74563783
289,2,4,0.43758935
289,2,5,0
289,2,6,0
289,2,7,0
289,2,8,0
289,2,9,0
289,2,10,0
289,2,11,0
289,3,1,0
289,3,2,0
289,3,3,0
289,3,4,0
289,3,5,0.316085
289,3,6,0.816656
289,3,7,0
289,3,8,0
289,3,9,0
289,3,10,0
289,3,11,0
289,4,1,0
289,4,2,0
289,4,3,0
289,4,4,0
289,4,5,0
289,4,6,0.13610932
289,4,7,0
289,4,8,0
289,4,9,0
289,4,10,0
289,4,11,0
289,5,1,0
289,5,2,0
289,5,3,0
289,5,4,0
289,5,5,0
289,5,6,0
289,5,7,0.20960754
289,5,8,0
289,5,9,0
289,5,10,0
289,5,11,0
290,1,1,0
290,1,2,0
290,1,3,0
290,1,4,0
290,1,5,0
290,1,6,0
290,1,7,0
290,1,8,0
290,1,9,0
290,1,10,0
290,1,11,0
290,2,1,0
290,2,2,0
290,2,3,0.7360502
290,2,4,0.4334065
290,2,5,0
290,2,6,0
290,2,7,0
290,2,8,0
290,2,9,0
290,2,10,0
290,2,11,0
290,3,1,0
290,3,2,0
290,3,3,0
290,3,4,0
290,3,5,0.31154257
290,3,6,0.80776423
290,3,7,0
290,3,8,0
290,3,9,0
290,3,10,0
290,3,11,0
290,4,1,0
290,4,2,0
290,4,3,0
290,4,4,0
290,4,5,0
290,4,6,0.13462736
290,4,7,0
290,4,8,0
290,4,9,0
290,4,10,0
290,4,11,0
290,5,1,0
290,5,2,0
290,5,3,0
290,5,4,0
290,5,5,0
290,5,6,0
290,5,7,0.20278648
290,5,8,0
290,5,9,0
290,5,10,0
290,5,11,0
291,1,1,0
291,1,2,0
291,1,3,0
291,1,4,0
291,1,5,0
291,1,6,0
291,1,7,0
291,1,8,0
291,1,9,0
291,1,10,0
291,1,11,0
291,2,1,0
291,2,2,0
291,2,3,0.72666925
291,2,4,0.42916918
291,2,5,0
291,2,6,0
291,2,7,0
291,2,8,0
291,2,9,0
291,2,10,0
291,2,11,0
291,3,1,0
291,3,2,0
291,3,3,0
291,3,4,0
291,3,5,0.30703065
291,3,6,0.7996438
291,3,7,0
291,3,8,0
291,3,9,0
291,3,10,0
291,3,11,0
291,4,1,0
291,4,2,0
291,4,3,0
291,4,4,0
291,4,5,0
291,4,6,0.13327396
291,4,7,0
291,4,8,0
291,4,9,0
291,4,10,0
291,4,11,0
291,5,1,0
291,5,2,0
291,5,3,0
291,5,4,0
291,5,5,0
291,5,6,0
291,5,7,0.1960113
291,5,8,0
291,5,9,0
291,5,10,0
291,5,11,0
292,1,1,0
292,1,2,0
292,1,3,0
292,1,4,0
292,1,5,0
292,1,6,0
292,1,7,0
292,1,8,0
292,1,9,0
292,1,10,0
292,1,11,0
292,2,1,0
292,2,2,0
292,2,3,0.7174773
292,2,4,0.42490804
292,2,5,0
292,2,6,0
292,2,7,0
292,2,8,0
292,2,9,0
292,2,10,0
292,2,11,0
292,3,1,0
292,3,2,0
292,3,3,0
292,3,4,0
292,3,5,0.30257282
292,3,6,0.79233617
292,3,7,0
292,3,8,0
292,3,9,0
292,3,10,0
292,3,11,0
292,4,1,0
292,4,2,0
292,4,3,0
292,4,4,0
292,4,5,0
292,4,6,0.13205601
292,4,7,0
292,4,8,0
292,4,9,0
292,4,10,0
292,4,11,0
292,5,1,0
292,5,2,0
292,5,3,0
292,5,4,0
292,5,5,0
292,5,6,0
292,5,7,0.18931197
292,5,8,0
292,5,9,0
292,5,10,0
292,5,11,0
293,1,1,0
293,1,2,0
293,1,3,0
293,1,4,0
293,1,5,0
293,1,6,0
293,1,7,0
293,1,8,0
293,1,9,0
293,1,10,0
293,1,11,0
293,2,1,0
293,2,2,0
293,2,3,0.70846415
293,2,4,0.42065045
293,2,5,0
293,2,6,0
293,2,7,0
293,2,8,0
293,2,9,0
293,2,10,0
293,2,11,0
293,3,1,0
293,3,2,0
293,3,3,0
293,3,4,0
293,3,5,0.29819366
293,3,6,0.78587353
293,3,7,0
293,3,8,0
293,3,9,0
293,3,10,0
293,3,11,0
293,4,1,0
293,4,2,0
293,4,3,0
293,4,4,0
293,4,5,0
293,4,6,0.13097891
293,4,7,0
293,4,8,0
293,4,9,0
293,4,10,0
293,4,11,0
293,5,1,0
293,5,2,0
293,5,3,0
293,5,4,0
293,5,5,0
293,5,6,0
293,5,7,0.18271554
293,5,8,0
293,5,9,0
293,5,10,0
293,5,11,0
294,1,1,0
294,1,2,0
294,1,3,0
294,1,4,0
294,1,5,0
294,1,6,0
294,1,7,0
294,1,8,0
294,1,9,0
294,1,10,0
294,1,11,0
294,2,1,0
294,2,2,0
294,2,3,0.69962394
294,2,4,0.41642183
294,2,5,0
294,2,6,0
294,2,7,0
294,2,8,0
294,2,9,0
294,2,10,0
294,2,11,0
294,3,1,0
294,3,2,0
294,3,3,0
294,3,4,0
294,3,5,0.29391825
294,3,6,0.7802804
294,3,7,0
294,3,8,0
294,3,9,0
294,3,10,0
294,3,11,0
294,4,1,0
294,4,2,0
294,4,3,0
294,4,4,0
294,4,5,0
294,4,6,0.13004673
294,4,7,0
294,4,8,0
294,4,9,0
294,4,10,0
294,4,11,0
294,5,1,0
294,5,2,0
294,5,3,0
294,5,4,0
294,5,5,0
294,5,6,0
294,5,7,0.17624654
294,5,8,0
294,5,9,0
294,5,10,0
294,5,11,0
295,1,1,0
295,1,2,0
295,1,3,0
295,1,4,0
295,1,5,0
295,1,6,0
295,1,7,0
295,1,8,0
295,1,9,0
295,1,10,0
295,1,11,0
295,2,1,0
295,2,2,0
295,2,3,0.6909543
295,2,4,0.41224608
295,2,5,0
295,2,6,0
295,2,7,0
295,2,8,0
295,2,9,0
295,2,10,0
295,2,11,0
295,3,1,0
295,3,2,0
295,3,3,0
295,3,4,0
295,3,5,0.28977144
295,3,6,0.77557415
295,3,7,0
295,3,8,0
295,3,9,0
295,3,10,0
295,3,11,0
295,4,1,0
295,4,2,0
295,4,3,0
295,4,4,0
295,4,5,0
295,4,6,0.12926234
295,4,7,0
295,4,8,0
295,4,9,0
295,4,10,0
295,4,11,0
295,5,1,0
295,5,2,0
295,5,3,0
295,5,4,0
295,5,5,0
295,5,6,0
295,5,7,0.16992716
295,5,8,0
295,5,9,0
295,5,10,0
295,5,11,0
296,1,1,0
296,1,2,0
296,1,3,0
296,1,4,0
296,1,5,0
296,1,6,0
296,1,7,0
296,1,8,0
296,1,9,0
296,1,10,0
296,1,11,0
296,2,1,0
296,2,2,0
296,2,3,0.68245494
296,2,4,0.40814635
296,2,5,0
296,2,6,0
296,2,7,0
296,2,8,0
296,2,9,0
296,2,10,0
296,2,11,0
296,3,1,0
296,3,2,0
296,3,3,0
296,3,4,0
296,3,5,0.28577748
296,3,6,0.77176505
296,3,7,0
296,3,8,0
296,3,9,0
296,3,10,0
296,3,11,0
296,4,1,0
296,4,2,0
296,4,3,0
296,4,4,0
296,4,5,0
296,4,6,0.1286275
296,4,7,0
296,4,8,0
296,4,9,0
296,4,10,0
296,4,11,0
296,5,1,0
296,5,2,0
296,5,3,0
296,5,4,0
296,5,5,0
296,5,6,0
296,5,7,0.16377738
296,5,8,0
296,5,9,0
296,5,10,0
296,5,11,0
297,1,1,0
297,1,2,0
297,1,3,0
297,1,4,0
297,1,5,0
297,1,6,0
297,1,7,0
297,1,8,0
297,1,9,0
297,1,10,0
297,1,11,0
297,2,1,0
297,2,2,0
297,2,3,0.67412686
297,2,4,0.4041452
297,2,5,0
297,2,6,0
297,2,7,0
297,2,8,0
297,2,9,0
297,2,10,0
297,2,11,0
297,3,1,0
297,3,2,0
297,3,3,0
297,3,4,0
297,3,5,0.28195956
297,3,6,0.76885784
297,3,7,0
297,3,8,0
297,3,9,0
297,3,10,0
297,3,11,0
297,4,1,0
297,4,2,0
297,4,3,0
297,4,4,0
297,4,5,0
297,4,6,0.12814297
297,4,7,0
297,4,8,0
297,4,9,0
297,4,10,0
297,4,11,0
297,5,1,0
297,5,2,0
297,5,3,0
297,5,4,0
297,5,5,0
297,5,6,0
297,5,7,0.15781495
297,5,8,0
297,5,9,0
297,5,10,0
297,5,11,0
298,1,1,0
298,1,2,0
298,1,3,0
298,1,4,0
298,1,5,0
298,1,6,0
298,1,7,0
298,1,8,0
298,1,9,0
298,1,10,0
298,1,11,0
298,2,1,0
298,2,2,0
298,2,3,0.6659721
298,2,4,0.4002647
298,2,5,0
298,2,6,0
298,2,7,0
298,2,8,0
298,2,9,0
298,2,10,0
298,2,11,0
298,3,1,0
298,3,2,0
298,3,3,0
298,3,4,0
298,3,5,0.27833965
298,3,6,0.7668518
298,3,7,0
298,3,8,0
298,3,9,0
298,3,10,0
298,3,11,0
298,4,1,0
298,4,2,0
298,4,3,0
298,4,4,0
298,4,5,0
298,4,6,0.12780862
298,4,7,0
298,4,8,0
298,4,9,0
298,4,10,0
298,4,11,0
298,5,1,0
298,5,2,0
298,5,3,0
298,5,4,0
298,5,5,0
298,5,6,0
298,5,7,0.15205534
298,5,8,0
298,5,9,0
298,5,10,0
298,5,11,0
299,1,1,0
299,1,2,0
299,1,3,0
299,1,4,0
299,1,5,0
299,1,6,0
299,1,7,0
299,1,8,0
299,1,9,0
299,1,10,0
299,1,11,0
299,2,1,0
299,2,2,0
299,2,3,0.6579933
299,2,4,0.39652625
299,2,5,0
299,2,6,0
299,2,7,0
299,2,8,0
299,2,9,0
299,2,10,0
299,2,11,0
299,3,1,0
299,3,2,0
299,3,3,0
299,3,4,0
299,3,5,0.27493802
299,3,6,0.7657419
299,3,7,0
299,3,8,0
299,3,9,0
299,3,10,0
299,3,11,0
299,4,1,0
299,4,2,0
299,4,3,0
299,4,4,0
299,4,5,0
299,4,6,0.12762363
299,4,7,0
299,4,8,0
299,4,9,0
299,4,10,0
299,4,11,0
299,5,1,0
299,5,2,0
299,5,3,0
299,5,4,0
299,5,5,0
299,5,6,0
299,5,7,0.14651158
299,5,8,0
299,5,9,0
299,5,10,0
299,5,11,0
300,1,1,0
300,1,2,0
300,1,3,0
300,1,4,0
300,1,5,0
300,1,6,0
300,1,7,0
300,1,8,0
300,1,9,0
300,1,10,0
300,1,11,0
300,2,1,0
300,2,2,0
300,2,3,0.65019333
300,2,4,0.3929505
300,2,5,0
300,2,6,0
300,2,7,0
300,2,8,0
300,2,9,0
300,2,10,0
300,2,11,0
300,3,1,0
300,3,2,0
300,3,3,0
300,3,4,0
300,3,5,0.27177295
300,3,6,0.76551926
300,3,7,0
300,3,8,0
300,3,9,0
300,3,10,0
300,3,11,0
300,4,1,0
300,4,2,0
300,4,3,0
300,4,4,0
300,4,5,0
300,4,6,0.12758653
300,4,7,0
300,4,8,0
300,4,9,0
300,4,10,0
300,4,11,0
300,5,1,0
300,5,2,0
300,5,3,0
300,5,4,0
300,5,5,0
300,5,6,0
300,5,7,0.14119439
300,5,8,0
300,5,9,0
300,5,10,0
300,5,11,0
301,1,1,0
301,1,2,0
301,1,3,0
301,1,4,0
301,1,5,0
301,1,6,0
301,1,7,0
301,1,8,0
301,1,9,0
301,1,10,0
301,1,11,0
301,2,1,0
301,2,2,0
301,2,3,0.6528308
301,2,4,0.3977049
301,2,5,0
301,2,6,0
301,2,7,0
301,2,8,0
301,2,9,0
301,2,10,0
301,2,11,0
301,3,1,0
301,3,2,0
301,3,3,0
301,3,4,0
301,3,5,0.26886362
301,3,6,0.76674527
301,3,7,0
301,3,8,0
301,3,9,0
301,3,10,0
301,3,11,0
301,4,1,0
301,4,2,0
301,4,3,0
301,4,4,0
301,4,5,0
301,4,6,0.12779087
301,4,7,0
301,4,8,0
301,4,9,0
301,4,10,0
301,4,11,0
301,5,1,0
301,5,2,0
301,5,3,0
301,5,4,0
301,5,5,0
301,5,6,0
301,5,7,0.13623926
301,5,8,0
301,5,9,0
301,5,10,0
301,5,11,0
302,1,1,0
302,1,2,0
302,1,3,0
302,1,4,0
302,1,5,0
302,1,6,0
302,1,7,0
302,1,8,0
302,1,9,0
302,1,10,0
302,1,11,0
302,2,1,0
302,2,2,0
302,2,3,0.64292395
302,2,4,0.39469138
302,2,5,0
302,2,6,0
302,2,7,0
302,2,8,0
302,2,9,0
302,2,10,0
302,2,11,0
302,3,1,0
302,3,2,0
302,3,3,0
302,3,4,0
302,3,5,0.2662246
302,3,6,0.7686565
302,3,7,0
302,3,8,0
302,3,9,0
302,3,10,0
302,3,11,0
302,4,1,0
302,4,2,0
302,4,3,0
302,4,4,0
302,4,5,0
302,4,6,0.12810941
302,4,7,0
302,4,8,0
302,4,9,0
302,4,10,0
302,4,11,0
302,5,1,0
302,5,2,0
302,5,3,0
302,5,4,0
302,5,5,0
302,5,6,0
302,5,7,0.13153139
302,5,8,0
302,5,9,0
302,5,10,0
302,5,11,0
303,1,1,0
303,1,2,0
303,1,3,0
303,1,4,0
303,1,5,0
303,1,6,0
303,1,7,0
303,1,8,0
303,1,9,0
303,1,10,0
303,1,11,0
303,2,1,0
303,2,2,0
303,2,3,0.63342655
303,2,4,0.3918619
303,2,5,0
303,2,6,0
303,2,7,0
303,2,8,0
303,2,9,0
303,2,10,0
303,2,11,0
303,3,1,0
303,3,2,0
303,3,3,0
303,3,4,0
303,3,5,0.26386926
303,3,6,0.77127385
303,3,7,0
303,3,8,0
303,3,9,0
303,3,10,0
303,3,11,0
303,4,1,0
303,4,2,0
303,4,3,0
303,4,4,0
303,4,5,0
303,4,6,0.12854563
303,4,7,0
303,4,8,0
303,4,9,0
303,4,10,0
303,4,11,0
303,5,1,0
303,5,2,0
303,5,3,0
303,5,4,0
303,5,5,0
303,5,6,0
303,5,7,0.1270735
303,5,8,0
303,5,9,0
303,5,10,0
303,5,11,0
304,1,1,0
304,1,2,0
304,1,3,0
304,1,4,0
304,1,5,0
304,1,6,0
304,1,7,0
304,1,8,0
304,1,9,0
304,1,10,0
304,1,11,0
304,2,1,0
304,2,2,0
304,2,3,0.62427914
304,2,4,0.38925844
304,2,5,0
304,2,6,0
304,2,7,0
304,2,8,0
304,2,9,0
304,2,10,0
304,2,11,0
304,3,1,0
304,3,2,0
304,3,3,0
304,3,4,0
304,3,5,0.26180887
304,3,6,0.7746076
304,3,7,0
304,3,8,0
304,3,9,0
304,3,10,0
304,3,11,0
304,4,1,0
304,4,2,0
304,4,3,0
304,4,4,0
304,4,5,0
304,4,6,0.12910126
304,4,7,0
304,4,8,0
304,4,9,0
304,4,10,0
304,4,11,0
304,5,1,0
304,5,2,0
304,5,3,0
304,5,4,0
304,5,5,0
304,5,6,0
304,5,7,0.122863986
304,5,8,0
304,5,9,0
304,5,10,0
304,5,11,0
305,1,1,0
305,1,2,0
305,1,3,0
305,1,4,0
305,1,5,0
305,1,6,0
305,1,7,0
305,1,8,0
305,1,9,0
305,1,10,0
305,1,11,0
305,2,1,0
305,2,2,0
305,2,3,0.6154429
305,2,4,0.38690805
305,2,5,0
305,2,6,0
305,2,7,0
305,2,8,0
305,2,9,0
305,2,10,0
305,2,11,0
305,3,1,0
305,3,2,0
305,3,3,0
305,3,4,0
305,3,5,0.26005182
305,3,6,0.7786625
305,3,7,0
305,3,8,0
305,3,9,0
305,3,10,0
305,3,11,0
305,4,1,0
305,4,2,0
305,4,3,0
305,4,4,0
305,4,5,0
305,4,6,0.12977707
305,4,7,0
305,4,8,0
305,4,9,0
305,4,10,0
305,4,11,0
305,5,1,0
305,5,2,0
305,5,3,0
305,5,4,0
305,5,5,0
305,5,6,0
305,5,7,0.118898936
305,5,8,0
305,5,9,0
305,5,10,0
305,5,11,0
306,1,1,0
306,1,2,0
306,1,3,0
306,1,4,0
306,1,5,0
306,1,6,0
306,1,7,0
306,1,8,0
306,1,9,0
306,1,10,0
306,1,11,0
306,2,1,0
306,2,2,0
306,2,3,0.60689145
306,2,4,0.38482755
306,2,5,0
306,2,6,0
306,2,7,0
306,2,8,0
306,2,9,0
306,2,10,0
306,2,11,0
306,3,1,0
306,3,2,0
306,3,3,0
306,3,4,0
306,3,5,0.25860345
306,3,6,0.7834392
306,3,7,0
306,3,8,0
306,3,9,0
306,3,10,0
306,3,11,0
306,4,1,0
306,4,2,0
306,4,3,0
306,4,4,0
306,4,5,0
306,4,6,0.1305732
306,4,7,0
306,4,8,0
306,4,9,0
306,4,10,0
306,4,11,0
306,5,1,0
306,5,2,0
306,5,3,0
306,5,4,0
306,5,5,0
306,5,6,0
306,5,7,0.11517339
306,5,8,0
306,5,9,0
306,5,10,0
306,5,11,0
307,1,1,0
307,1,2,0
307,1,3,0
307,1,4,0
307,1,5,0
307,1,6,0
307,1,7,0
307,1,8,0
307,1,9,0
307,1,10,0
307,1,11,0
307,2,1,0
307,2,2,0
307,2,3,0.5986066
307,2,4,0.38302666
307,2,5,0
307,2,6,0
307,2,7,0
307,2,8,0
307,2,9,0
307,2,10,0
307,2,11,0
307,3,1,0
307,3,2,0
307,3,3,0
307,3,4,0
307,3,5,0.2574659
307,3,6,0.7889345
307,3,7,0
307,3,8,0
307,3,9,0
307,3,10,0
307,3,11,0
307,4,1,0
307,4,2,0
307,4,3,0
307,4,4,0
307,4,5,0
307,4,6,0.13148908
307,4,7,0
307,4,8,0
307,4,9,0
307,4,10,0
307,4,11,0
307,5,1,0
307,5,2,0
307,5,3,0
307,5,4,0
307,5,5,0
307,5,6,0
307,5,7,0.11168211
307,5,8,0
307,5,9,0
